Country,Region,Cause,year,month,fires_count,burned_area_ha,temperature_c,humidity_percent,wind_speed_kmh
Brazil,Mato Grosso,Lightning,2011,10,140,46039,42,32,13
Greece,Athens,Unknown,2011,6,191,88584,18,45,46
Greece,Crete,Climate Change,2011,9,115,40325,21,36,24
Australia,New South Wales,Climate Change,2011,5,204,5461,48,52,30
Australia,Victoria,Climate Change,2011,9,27,75145,19,56,41
Portugal,Lisbon,Human,2011,7,338,95579,16,39,46
Portugal,Porto,Lightning,2011,5,127,29830,42,76,33
Italy,Sicily,Deforestation,2011,8,113,2784,31,78,5
Italy,Sardinia,Lightning,2011,10,265,18213,41,28,30
Russia,Siberia,Climate Change,2011,7,150,34526,18,37,43
Russia,Far East,Unknown,2011,8,183,44256,34,89,68
Canada,British Columbia,Lightning,2011,5,328,17185,25,84,60
Canada,Alberta,Climate Change,2011,8,394,56514,37,56,5
France,Corsica,Unknown,2011,9,430,3144,47,46,30
France,Provence,Unknown,2011,9,407,94007,30,9,47
China,Yunnan,Climate Change,2011,8,177,28536,36,34,24
China,Sichuan,Deforestation,2011,9,67,98624,44,86,53
India,Madhya Pradesh,Deforestation,2011,5,43,42548,21,31,29
India,Assam,Climate Change,2011,8,442,57922,22,74,5
Turkey,Mugla,Unknown,2012,10,495,82309,20,40,40
Turkey,Antalya,Deforestation,2012,6,140,94706,30,69,60
Turkey,Izmir,Unknown,2012,6,11,76589,31,16,47
Spain,Catalonia,Deforestation,2012,7,292,73475,40,82,62
Spain,Andalusia,Unknown,2012,9,321,2773,42,59,2
USA,California,Human,2012,9,367,53030,39,20,14
USA,Texas,Unknown,2012,8,112,7687,33,51,21
USA,Oregon,Human,2012,6,442,69331,25,90,35
Brazil,Amazonas,Unknown,2012,9,498,18185,42,43,44
Brazil,Mato Grosso,Lightning,2012,7,119,97538,32,94,43
Greece,Athens,Unknown,2012,9,362,98203,33,18,15
Greece,Crete,Lightning,2012,6,417,63796,23,69,69
Australia,New South Wales,Lightning,2012,6,331,18286,33,7,9
Australia,Victoria,Unknown,2012,9,246,97864,23,23,13
Portugal,Lisbon,Lightning,2012,7,233,33235,39,49,49
Portugal,Porto,Deforestation,2012,6,85,21391,47,82,29
Italy,Sicily,Lightning,2012,6,187,15575,29,65,12
Italy,Sardinia,Lightning,2012,8,147,84385,29,67,44
Russia,Siberia,Deforestation,2012,6,320,55635,29,33,41
Russia,Far East,Human,2012,5,218,89710,47,66,9
Canada,British Columbia,Unknown,2012,7,61,60135,33,28,42
Canada,Alberta,Unknown,2012,5,470,35652,24,82,8
France,Corsica,Deforestation,2012,8,346,39264,25,40,61
France,Provence,Deforestation,2012,9,356,20833,31,90,47
China,Yunnan,Deforestation,2012,6,88,74968,48,25,16
China,Sichuan,Deforestation,2012,9,106,99060,19,27,15
India,Madhya Pradesh,Climate Change,2012,6,291,28912,24,35,44
India,Assam,Lightning,2012,7,209,46657,49,72,56
Turkey,Mugla,Unknown,2013,9,200,225,44,31,40
Turkey,Antalya,Deforestation,2013,7,363,25330,44,36,30
Turkey,Izmir,Unknown,2013,10,222,84294,19,45,57
Spain,Catalonia,Lightning,2013,10,340,91340,27,47,30
Spain,Andalusia,Unknown,2013,6,138,5820,18,38,34
USA,California,Unknown,2013,8,432,84933,45,84,67
USA,Texas,Lightning,2013,5,446,7071,20,64,24
USA,Oregon,Deforestation,2013,8,496,11208,33,53,59
Brazil,Amazonas,Unknown,2013,7,139,16093,29,80,54
Brazil,Mato Grosso,Climate Change,2013,9,481,89722,23,92,66
Greece,Athens,Lightning,2013,8,270,54624,29,13,14
Greece,Crete,Human,2013,5,397,18150,39,92,37
Australia,New South Wales,Unknown,2013,5,24,84660,40,23,61
Australia,Victoria,Unknown,2013,9,372,74716,36,23,54
Portugal,Lisbon,Climate Change,2013,10,340,42523,45,57,35
Portugal,Porto,Deforestation,2013,8,399,7239,21,53,61
Italy,Sicily,Unknown,2013,5,307,46423,29,31,23
Italy,Sardinia,Lightning,2013,9,493,22547,29,51,28
Russia,Siberia,Human,2013,7,473,81392,25,63,11
Russia,Far East,Climate Change,2013,5,293,34353,22,37,8
Canada,British Columbia,Human,2013,6,331,17898,21,88,19
Canada,Alberta,Climate Change,2013,9,175,51276,28,25,58
France,Corsica,Deforestation,2013,7,306,34813,38,9,43
France,Provence,Deforestation,2013,10,480,90317,46,92,7
China,Yunnan,Climate Change,2013,6,498,30246,48,11,59
China,Sichuan,Climate Change,2013,9,419,34220,27,85,41
India,Madhya Pradesh,Climate Change,2013,8,290,23284,31,5,32
India,Assam,Climate Change,2013,7,369,52563,29,60,61
Turkey,Mugla,Climate Change,2014,7,6,52387,41,72,14
Turkey,Antalya,Human,2014,5,345,44410,29,82,38
Turkey,Izmir,Lightning,2014,10,225,85498,21,13,5
Spain,Catalonia,Deforestation,2014,6,124,96223,47,36,45
Spain,Andalusia,Deforestation,2014,9,242,8584,42,71,61
USA,California,Deforestation,2014,7,40,81556,22,54,42
USA,Texas,Climate Change,2014,9,249,67796,36,82,56
USA,Oregon,Human,2014,10,200,53749,26,45,43
Brazil,Amazonas,Human,2014,9,448,57749,33,40,49
Brazil,Mato Grosso,Human,2014,5,396,74189,26,35,13
Greece,Athens,Deforestation,2014,5,198,49903,21,65,59
Greece,Crete,Unknown,2014,6,17,5144,15,53,36
Australia,New South Wales,Deforestation,2014,10,99,18164,24,38,5
Australia,Victoria,Deforestation,2014,9,33,48529,27,63,62
Portugal,Lisbon,Climate Change,2014,8,326,67278,23,24,22
Portugal,Porto,Deforestation,2014,5,16,18101,19,64,54
Italy,Sicily,Lightning,2014,8,210,69651,33,21,55
Italy,Sardinia,Human,2014,6,72,6022,27,37,16
Russia,Siberia,Human,2014,7,416,96924,21,9,58
Russia,Far East,Unknown,2014,10,486,16651,21,44,60
Canada,British Columbia,Lightning,2014,7,224,21470,23,10,66
Canada,Alberta,Unknown,2014,7,462,3592,37,37,10
France,Corsica,Deforestation,2014,9,209,34239,21,30,17
France,Provence,Unknown,2014,6,222,69910,15,89,46
China,Yunnan,Human,2014,5,41,46778,16,67,44
China,Sichuan,Climate Change,2014,8,360,63528,39,12,35
India,Madhya Pradesh,Deforestation,2014,5,356,80606,39,7,46
India,Assam,Unknown,2014,6,440,81219,49,38,9
Turkey,Mugla,Lightning,2015,7,212,40354,39,62,49
Turkey,Antalya,Climate Change,2015,5,12,70367,48,92,30
Turkey,Izmir,Unknown,2015,10,263,38890,25,36,60
Spain,Catalonia,Lightning,2015,6,144,96420,21,70,41
Spain,Andalusia,Unknown,2015,10,163,1476,44,35,35
USA,California,Unknown,2015,5,404,59897,41,21,5
USA,Texas,Human,2015,9,382,17862,36,56,36
USA,Oregon,Unknown,2015,8,147,10656,35,81,48
Brazil,Amazonas,Deforestation,2015,7,53,76824,45,48,33
Brazil,Mato Grosso,Climate Change,2015,8,162,62069,30,39,63
Greece,Athens,Deforestation,2015,7,141,40865,24,56,13
Greece,Crete,Deforestation,2015,10,391,53726,22,94,24
Australia,New South Wales,Lightning,2015,6,22,40879,25,14,4
Australia,Victoria,Unknown,2015,10,75,17056,22,17,13
Portugal,Lisbon,Deforestation,2015,7,490,76313,16,19,50
Portugal,Porto,Climate Change,2015,6,43,28285,39,55,5
Italy,Sicily,Lightning,2015,6,415,28122,43,73,19
Italy,Sardinia,Lightning,2015,9,264,70372,34,74,21
Russia,Siberia,Lightning,2015,8,178,894,46,14,13
Russia,Far East,Climate Change,2015,6,348,61051,39,12,56
Canada,British Columbia,Unknown,2015,10,495,33723,29,82,35
Canada,Alberta,Deforestation,2015,7,498,87336,27,36,38
France,Corsica,Deforestation,2015,6,11,30739,25,91,32
France,Provence,Climate Change,2015,8,305,68651,45,5,12
China,Yunnan,Deforestation,2015,9,328,84359,17,60,52
China,Sichuan,Human,2015,9,473,52197,19,6,59
India,Madhya Pradesh,Human,2015,8,265,62199,20,60,55
India,Assam,Unknown,2015,7,263,18882,19,94,17
Turkey,Mugla,Human,2016,9,291,36223,49,47,28
Turkey,Antalya,Deforestation,2016,8,121,8380,43,37,57
Turkey,Izmir,Climate Change,2016,6,402,78971,48,91,20
Spain,Catalonia,Unknown,2016,10,53,75790,48,53,12
Spain,Andalusia,Lightning,2016,10,435,64646,21,33,55
USA,California,Deforestation,2016,10,283,44283,24,65,9
USA,Texas,Lightning,2016,8,481,33024,46,56,39
USA,Oregon,Human,2016,5,266,22891,26,66,35
Brazil,Amazonas,Unknown,2016,7,330,40373,29,44,10
Brazil,Mato Grosso,Lightning,2016,9,250,58665,30,56,2
Greece,Athens,Human,2016,10,384,74707,15,43,17
Greece,Crete,Lightning,2016,5,116,11731,36,90,32
Australia,New South Wales,Unknown,2016,7,40,15840,19,29,31
Australia,Victoria,Climate Change,2016,5,16,71038,38,67,56
Portugal,Lisbon,Deforestation,2016,10,86,87195,36,30,39
Portugal,Porto,Human,2016,9,296,97013,28,27,15
Italy,Sicily,Unknown,2016,9,282,99726,32,81,37
Italy,Sardinia,Lightning,2016,9,11,84090,46,25,48
Russia,Siberia,Human,2016,9,88,86989,25,36,15
Russia,Far East,Human,2016,8,107,92366,39,68,49
Canada,British Columbia,Human,2016,7,297,50586,42,5,54
Canada,Alberta,Unknown,2016,5,187,16496,45,12,26
France,Corsica,Unknown,2016,7,293,11088,21,70,47
France,Provence,Human,2016,9,125,11729,26,56,13
China,Yunnan,Climate Change,2016,10,167,33569,35,70,54
China,Sichuan,Deforestation,2016,5,25,43506,24,86,24
India,Madhya Pradesh,Lightning,2016,10,443,35419,16,43,8
India,Assam,Climate Change,2016,6,347,49969,39,60,32
Turkey,Mugla,Lightning,2017,6,6,5434,25,33,50
Turkey,Antalya,Deforestation,2017,5,36,16129,31,26,31
Turkey,Izmir,Deforestation,2017,5,148,88599,45,16,34
Spain,Catalonia,Lightning,2017,6,16,3964,33,59,4
Spain,Andalusia,Deforestation,2017,9,487,41384,41,41,17
USA,California,Human,2017,8,285,93828,44,45,5
USA,Texas,Human,2017,6,64,91116,19,28,25
USA,Oregon,Lightning,2017,9,433,84744,33,27,36
Brazil,Amazonas,Climate Change,2017,10,374,12649,44,5,64
Brazil,Mato Grosso,Unknown,2017,8,349,14175,28,15,3
Greece,Athens,Unknown,2017,9,98,36545,27,11,68
Greece,Crete,Deforestation,2017,5,466,86050,28,23,9
Australia,New South Wales,Deforestation,2017,7,139,16030,21,59,4
Australia,Victoria,Human,2017,7,22,72080,42,40,17
Portugal,Lisbon,Human,2017,9,319,47093,33,33,51
Portugal,Porto,Deforestation,2017,6,499,45920,21,87,42
Italy,Sicily,Unknown,2017,7,9,28370,25,14,29
Italy,Sardinia,Deforestation,2017,10,337,56736,22,54,2
Russia,Siberia,Deforestation,2017,9,271,75863,24,19,48
Russia,Far East,Deforestation,2017,9,157,6611,31,19,17
Canada,British Columbia,Lightning,2017,6,424,85430,35,79,4
Canada,Alberta,Human,2017,6,22,67378,29,21,14
France,Corsica,Lightning,2017,10,191,74247,19,18,26
France,Provence,Climate Change,2017,8,381,72907,42,39,66
China,Yunnan,Human,2017,7,303,54570,37,92,51
China,Sichuan,Deforestation,2017,9,16,10422,41,65,20
India,Madhya Pradesh,Human,2017,5,55,77731,27,6,37
India,Assam,Lightning,2017,9,388,97262,18,72,65
Turkey,Mugla,Deforestation,2018,5,93,35197,37,6,41
Turkey,Antalya,Climate Change,2018,8,392,38492,41,9,16
Turkey,Izmir,Deforestation,2018,5,199,5685,40,10,45
Spain,Catalonia,Lightning,2018,10,62,5556,41,24,36
Spain,Andalusia,Unknown,2018,8,436,77862,18,8,40
USA,California,Deforestation,2018,9,496,78835,47,13,18
USA,Texas,Human,2018,7,229,76527,25,17,32
USA,Oregon,Unknown,2018,9,234,11901,35,14,36
Brazil,Amazonas,Climate Change,2018,6,75,36488,42,71,50
Brazil,Mato Grosso,Lightning,2018,7,296,85043,18,80,59
Greece,Athens,Unknown,2018,5,496,59517,48,33,10
Greece,Crete,Deforestation,2018,10,40,6631,38,85,14
Australia,New South Wales,Deforestation,2018,8,277,32918,47,25,23
Australia,Victoria,Unknown,2018,5,455,77630,29,88,3
Portugal,Lisbon,Deforestation,2018,8,49,90480,36,93,56
Portugal,Porto,Deforestation,2018,5,458,334,30,12,62
Italy,Sicily,Deforestation,2018,5,398,87109,28,71,56
Italy,Sardinia,Deforestation,2018,9,444,79820,20,38,66
Russia,Siberia,Climate Change,2018,7,477,78755,37,86,67
Russia,Far East,Unknown,2018,7,484,76065,22,46,42
Canada,British Columbia,Lightning,2018,7,255,60746,33,6,63
Canada,Alberta,Unknown,2018,7,20,28921,15,49,55
France,Corsica,Human,2018,6,346,11363,29,54,23
France,Provence,Unknown,2018,5,173,87598,21,89,5
China,Yunnan,Deforestation,2018,8,254,37310,31,88,27
China,Sichuan,Unknown,2018,7,205,94248,22,25,17
India,Madhya Pradesh,Unknown,2018,7,20,36341,32,82,57
India,Assam,Climate Change,2018,9,236,68083,15,64,62
Turkey,Mugla,Lightning,2019,7,130,55086,46,23,57
Turkey,Antalya,Lightning,2019,9,391,41471,37,76,30
Turkey,Izmir,Human,2019,9,319,47228,21,27,41
Spain,Catalonia,Climate Change,2019,6,18,14976,37,14,48
Spain,Andalusia,Unknown,2019,8,16,28485,34,10,15
USA,California,Deforestation,2019,7,179,61092,15,17,9
USA,Texas,Lightning,2019,6,250,82694,40,42,67
USA,Oregon,Lightning,2019,6,130,897,21,31,12
Brazil,Amazonas,Unknown,2019,9,396,73326,29,60,36
Brazil,Mato Grosso,Lightning,2019,7,174,24844,38,26,6
Greece,Athens,Climate Change,2019,8,105,82594,29,53,56
Greece,Crete,Deforestation,2019,8,445,31872,45,77,11
Australia,New South Wales,Human,2019,9,398,5977,39,61,55
Australia,Victoria,Climate Change,2019,8,457,35002,22,85,2
Portugal,Lisbon,Unknown,2019,10,400,44038,28,86,34
Portugal,Porto,Deforestation,2019,7,486,55548,35,87,47
Italy,Sicily,Deforestation,2019,7,193,76687,25,26,63
Italy,Sardinia,Deforestation,2019,6,180,14667,47,89,61
Russia,Siberia,Lightning,2019,7,6,50160,45,14,24
Russia,Far East,Human,2019,10,243,99712,45,82,19
Canada,British Columbia,Deforestation,2019,7,363,56466,16,58,32
Canada,Alberta,Unknown,2019,7,436,89317,19,11,21
France,Corsica,Lightning,2019,8,337,23683,17,45,43
France,Provence,Climate Change,2019,9,253,77880,37,75,18
China,Yunnan,Climate Change,2019,8,388,44097,38,75,35
China,Sichuan,Human,2019,10,252,41101,41,82,60
India,Madhya Pradesh,Deforestation,2019,7,119,89647,21,29,16
India,Assam,Deforestation,2019,7,448,54454,35,38,8
Turkey,Mugla,Lightning,2020,6,176,18494,37,62,21
Turkey,Antalya,Climate Change,2020,7,377,16927,17,6,23
Turkey,Izmir,Unknown,2020,10,363,21963,38,16,23
Spain,Catalonia,Unknown,2020,10,343,75692,46,85,24
Spain,Andalusia,Deforestation,2020,6,195,84353,40,94,12
USA,California,Unknown,2020,8,378,65296,26,93,59
USA,Texas,Lightning,2020,6,26,7082,46,89,62
USA,Oregon,Climate Change,2020,9,247,68066,22,93,29
Brazil,Amazonas,Unknown,2020,8,58,95490,39,45,38
Brazil,Mato Grosso,Climate Change,2020,9,426,89007,45,66,19
Greece,Athens,Deforestation,2020,6,10,56300,45,6,30
Greece,Crete,Lightning,2020,10,381,39702,19,27,8
Australia,New South Wales,Unknown,2020,9,238,60077,30,19,54
Australia,Victoria,Climate Change,2020,7,471,23174,19,53,19
Portugal,Lisbon,Unknown,2020,7,133,39038,41,93,42
Portugal,Porto,Climate Change,2020,9,274,77015,34,89,12
Italy,Sicily,Human,2020,6,344,96891,36,28,16
Italy,Sardinia,Deforestation,2020,8,498,56002,45,57,45
Russia,Siberia,Lightning,2020,10,39,73336,42,21,13
Russia,Far East,Unknown,2020,8,150,44882,17,19,17
Canada,British Columbia,Human,2020,10,122,48084,25,10,10
Canada,Alberta,Lightning,2020,8,468,73633,33,17,33
France,Corsica,Climate Change,2020,8,269,60564,45,35,60
France,Provence,Climate Change,2020,7,451,20453,46,47,2
China,Yunnan,Deforestation,2020,9,193,88806,21,37,10
China,Sichuan,Unknown,2020,10,150,61501,45,76,64
India,Madhya Pradesh,Human,2020,6,349,16210,32,23,65
India,Assam,Human,2020,8,57,26985,22,77,56
Turkey,Mugla,Climate Change,2021,7,488,42089,18,90,41
Turkey,Antalya,Unknown,2021,7,489,33646,28,30,39
Turkey,Izmir,Human,2021,10,40,62694,32,27,30
Spain,Catalonia,Lightning,2021,8,330,25140,45,10,35
Spain,Andalusia,Unknown,2021,8,304,20350,39,78,40
USA,California,Deforestation,2021,10,171,96495,17,26,5
USA,Texas,Unknown,2021,10,216,82289,30,36,65
USA,Oregon,Deforestation,2021,8,20,64151,19,16,6
Brazil,Amazonas,Lightning,2021,6,21,1746,34,20,17
Brazil,Mato Grosso,Human,2021,6,7,81914,42,49,69
Greece,Athens,Deforestation,2021,10,28,64374,32,16,15
Greece,Crete,Lightning,2021,6,193,48847,26,31,7
Australia,New South Wales,Lightning,2021,7,37,68057,26,61,54
Australia,Victoria,Deforestation,2021,9,382,84523,34,62,5
Portugal,Lisbon,Climate Change,2021,8,177,79495,33,44,17
Portugal,Porto,Unknown,2021,6,367,7797,38,5,2
Italy,Sicily,Deforestation,2021,10,370,76295,32,20,18
Italy,Sardinia,Lightning,2021,6,456,73542,45,77,11
Russia,Siberia,Climate Change,2021,9,477,31327,28,70,54
Russia,Far East,Deforestation,2021,9,249,1571,40,66,38
Canada,British Columbia,Human,2021,5,456,61188,42,92,5
Canada,Alberta,Deforestation,2021,6,81,31636,49,43,11
France,Corsica,Climate Change,2021,7,334,28459,37,38,33
France,Provence,Unknown,2021,8,314,57055,28,80,61
China,Yunnan,Unknown,2021,9,372,6323,16,27,47
China,Sichuan,Climate Change,2021,7,77,41625,31,13,45
India,Madhya Pradesh,Human,2021,8,334,22127,46,38,34
India,Assam,Lightning,2021,6,118,31226,23,17,61
Turkey,Mugla,Human,2022,6,130,97203,16,64,58
Turkey,Antalya,Unknown,2022,7,303,25590,25,82,48
Turkey,Izmir,Deforestation,2022,5,323,7146,45,92,56
Spain,Catalonia,Unknown,2022,5,460,55681,28,33,28
Spain,Andalusia,Unknown,2022,9,260,51477,48,25,39
USA,California,Unknown,2022,7,485,21298,38,54,38
USA,Texas,Deforestation,2022,7,124,84056,15,85,41
USA,Oregon,Deforestation,2022,6,254,6558,29,12,15
Brazil,Amazonas,Lightning,2022,5,494,61546,26,6,51
Brazil,Mato Grosso,Unknown,2022,9,409,42090,41,16,58
Greece,Athens,Lightning,2022,10,78,76108,45,56,57
Greece,Crete,Climate Change,2022,6,407,94671,46,88,5
Australia,New South Wales,Climate Change,2022,5,116,82724,17,16,56
Australia,Victoria,Unknown,2022,9,99,98956,16,26,23
Portugal,Lisbon,Climate Change,2022,5,355,37079,28,39,51
Portugal,Porto,Deforestation,2022,5,243,33497,41,14,26
Italy,Sicily,Deforestation,2022,5,177,67396,23,11,35
Italy,Sardinia,Lightning,2022,7,280,14805,39,9,56
Russia,Siberia,Unknown,2022,7,93,20594,28,85,22
Russia,Far East,Deforestation,2022,6,141,82853,29,39,52
Canada,British Columbia,Climate Change,2022,10,132,42441,20,86,52
Canada,Alberta,Unknown,2022,6,100,72948,15,13,14
France,Corsica,Lightning,2022,8,361,90397,42,63,11
France,Provence,Lightning,2022,5,128,53703,40,81,18
China,Yunnan,Deforestation,2022,8,27,82950,26,13,46
China,Sichuan,Deforestation,2022,9,457,90614,23,31,14
India,Madhya Pradesh,Human,2022,5,192,51439,42,81,28
India,Assam,Climate Change,2022,6,451,78912,36,77,20
Turkey,Mugla,Deforestation,2023,10,99,73056,43,56,35
Turkey,Antalya,Climate Change,2023,5,39,93225,28,65,50
Turkey,Izmir,Human,2023,5,279,36922,42,84,27
Spain,Catalonia,Deforestation,2023,10,300,18044,19,75,24
Spain,Andalusia,Climate Change,2023,5,69,58105,18,62,29
USA,California,Unknown,2023,7,466,73668,25,8,2
USA,Texas,Lightning,2023,6,293,49278,19,75,65
USA,Oregon,Human,2023,5,76,38469,18,16,59
Brazil,Amazonas,Deforestation,2023,7,361,2511,36,69,51
Brazil,Mato Grosso,Unknown,2023,8,232,98364,18,17,39
Greece,Athens,Deforestation,2023,10,433,55036,46,43,66
Greece,Crete,Climate Change,2023,7,390,62504,27,91,32
Australia,New South Wales,Deforestation,2023,7,234,12108,27,58,30
Australia,Victoria,Climate Change,2023,10,139,44470,37,36,63
Portugal,Lisbon,Deforestation,2023,9,200,68225,19,71,23
Portugal,Porto,Lightning,2023,8,410,23523,43,47,43
Italy,Sicily,Lightning,2023,8,379,67248,42,72,60
Italy,Sardinia,Unknown,2023,10,216,67027,20,77,29
Russia,Siberia,Climate Change,2023,9,35,79793,38,76,16
Russia,Far East,Human,2023,7,493,96553,45,50,24
Canada,British Columbia,Climate Change,2023,6,77,20436,46,55,42
Canada,Alberta,Lightning,2023,5,453,94664,45,58,64
France,Corsica,Unknown,2023,5,243,7703,23,90,57
France,Provence,Climate Change,2023,7,134,16025,45,16,59
China,Yunnan,Lightning,2023,7,251,65120,28,16,17
China,Sichuan,Unknown,2023,9,76,65300,21,19,37
India,Madhya Pradesh,Lightning,2023,6,147,48730,49,70,56
India,Assam,Unknown,2023,10,467,92682,19,61,16
Turkey,Mugla,Unknown,2024,7,276,60316,32,29,23
Turkey,Antalya,Deforestation,2024,7,233,51642,29,86,14
Turkey,Izmir,Human,2024,9,453,57735,32,52,44
Spain,Catalonia,Unknown,2024,10,469,68209,22,58,67
Spain,Andalusia,Unknown,2024,9,392,99117,49,78,16
USA,California,Deforestation,2024,8,133,9209,43,19,23
USA,Texas,Deforestation,2024,6,52,90840,23,55,18
USA,Oregon,Deforestation,2024,6,343,75723,48,53,60
Brazil,Amazonas,Climate Change,2024,6,259,6273,35,38,51
Brazil,Mato Grosso,Human,2024,8,179,87992,34,10,51
Greece,Athens,Unknown,2024,10,369,40775,45,6,17
Greece,Crete,Unknown,2024,5,392,6034,15,56,48
Australia,New South Wales,Climate Change,2024,7,465,91541,45,88,57
Australia,Victoria,Lightning,2024,5,492,37375,34,77,35
Portugal,Lisbon,Climate Change,2024,10,200,31232,29,21,10
Portugal,Porto,Climate Change,2024,7,181,66354,42,54,56
Italy,Sicily,Lightning,2024,8,217,30811,33,41,5
Italy,Sardinia,Climate Change,2024,9,183,31491,26,45,57
Russia,Siberia,Human,2024,10,58,86562,46,25,5
Russia,Far East,Deforestation,2024,5,252,96482,36,16,31
Canada,British Columbia,Human,2024,10,228,76487,15,18,45
Canada,Alberta,Climate Change,2024,8,106,88254,30,11,33
France,Corsica,Human,2024,9,93,67266,28,93,63
France,Provence,Deforestation,2024,10,252,56303,41,50,44
China,Yunnan,Unknown,2024,9,443,55184,21,84,33
China,Sichuan,Deforestation,2024,5,465,14241,34,22,7
India,Madhya Pradesh,Unknown,2024,8,484,41553,43,8,44
India,Assam,Human,2024,8,166,89287,29,90,41
Turkey,Mugla,Deforestation,2025,9,221,35349,16,93,55
Turkey,Antalya,Unknown,2025,10,84,72686,49,27,56
Turkey,Izmir,Climate Change,2025,9,452,72640,17,10,57
Spain,Catalonia,Human,2025,6,86,70248,25,69,11
Spain,Andalusia,Lightning,2025,5,120,10383,47,60,13
USA,California,Human,2025,6,5,13348,47,90,37
USA,Texas,Human,2025,9,88,21629,28,94,47
USA,Oregon,Unknown,2025,6,139,13402,38,87,5
Brazil,Amazonas,Unknown,2025,9,46,63427,42,44,52
Brazil,Mato Grosso,Climate Change,2025,9,302,27609,19,45,62
Greece,Athens,Human,2025,8,301,29650,43,82,39
Greece,Crete,Lightning,2025,10,58,87265,28,86,34
Australia,New South Wales,Unknown,2025,10,358,95423,37,21,33
Australia,Victoria,Lightning,2025,9,467,39975,37,28,59
Portugal,Lisbon,Deforestation,2025,9,361,44622,22,75,41
Portugal,Porto,Deforestation,2025,9,105,56799,32,92,3
Italy,Sicily,Unknown,2025,10,132,12788,20,21,46
Italy,Sardinia,Human,2025,10,128,163,20,64,50
Russia,Siberia,Human,2025,9,231,27567,43,31,7
Russia,Far East,Human,2025,9,331,56782,30,9,16
